Time,Temperature (°C),Humidity (%),Precipitations (mm),Wind_speeds (km/h),Wind_direction (°),Cloud_cover_mid (%),Pressure (hPa),Soil_moisture_0_7cm (m³/m³)
2022-04-20T12:00,29.14,64.57,0.07,14.44,84.0,63.71,1012.19,0.34
2022-04-20T13:00,27.3,75.14,1.96,13.61,78.86,29.86,1011.47,0.36
2022-04-20T14:00,28.31,69.29,0.26,12.81,78.14,13.57,1010.26,0.36
2022-04-20T15:00,27.33,69.29,1.27,15.71,90.57,33.43,1009.96,0.38
2022-04-20T16:00,26.87,71.57,0.17,14.67,83.57,19.43,1009.83,0.38
2022-04-20T17:00,26.23,74.86,0.07,14.83,84.29,12.86,1009.93,0.38
2022-04-20T18:00,24.94,82.57,0.03,10.84,90.0,10.71,1010.44,0.38
2022-04-20T19:00,24.44,86.43,0.0,10.21,93.29,15.14,1011.24,0.41
2022-04-20T20:00,23.87,90.14,0.06,9.54,99.14,14.29,1011.89,0.41
2022-04-20T21:00,23.4,93.14,0.06,8.34,108.0,7.86,1012.49,0.41
2022-04-20T22:00,23.31,94.0,0.03,8.33,108.86,4.57,1013.01,0.41
2022-04-20T23:00,23.11,94.71,0.03,7.03,116.14,5.14,1013.1,0.41
2022-04-21T00:00,22.9,95.86,0.03,5.76,118.86,6.14,1012.67,0.41
2022-04-21T01:00,22.63,97.0,0.03,4.6,118.86,8.0,1012.17,0.41
2022-04-21T02:00,22.4,97.86,0.03,4.61,119.0,7.43,1011.57,0.41
2022-04-21T03:00,22.26,98.0,0.03,4.39,128.43,3.43,1010.97,0.41
2022-04-21T04:00,22.14,98.57,0.0,4.21,135.86,1.71,1011.06,0.41
2022-04-21T05:00,22.13,98.29,0.0,4.49,136.29,2.14,1011.13,0.41
2022-04-21T06:00,22.46,97.14,0.0,5.34,133.29,2.86,1011.44,0.41
2022-04-21T07:00,23.94,89.29,0.03,6.37,91.57,0.0,1012.27,0.41
2022-04-21T08:00,25.89,78.43,0.06,8.47,88.29,0.0,1012.8,0.41
2022-04-21T09:00,27.01,73.29,0.11,10.1,94.14,0.0,1012.8,0.4
2022-04-21T10:00,28.41,67.57,0.11,9.79,96.57,4.0,1012.43,0.4
2022-04-21T11:00,29.7,62.0,0.07,11.0,93.0,8.0,1011.84,0.4
2022-04-21T12:00,30.61,57.86,0.13,12.14,86.14,14.86,1011.06,0.4
2022-04-21T13:00,30.86,56.86,0.3,12.91,91.43,16.29,1009.8,0.39
2022-04-21T14:00,30.2,60.0,0.04,15.59,97.29,10.71,1008.8,0.39
2022-04-21T15:00,29.6,63.14,0.01,17.64,90.71,12.86,1007.97,0.39
2022-04-21T16:00,28.6,66.14,0.07,17.0,94.71,17.57,1007.9,0.39
2022-04-21T17:00,27.17,71.29,0.0,15.41,87.0,16.71,1008.54,0.38
2022-04-21T18:00,25.8,77.86,0.0,11.87,85.57,19.57,1009.2,0.38
2022-04-21T19:00,25.07,84.14,0.0,11.31,86.71,13.86,1010.61,0.38
2022-04-21T20:00,24.44,87.86,0.0,8.69,92.29,5.0,1011.24,0.38
2022-04-21T21:00,23.97,90.57,0.0,6.73,98.71,1.43,1012.17,0.38
2022-04-21T22:00,23.61,93.14,0.03,5.46,93.29,1.29,1012.77,0.38
2022-04-21T23:00,23.21,95.14,0.03,4.26,109.86,0.0,1012.5,0.38
2022-04-22T00:00,23.03,96.0,0.03,3.36,126.0,0.0,1012.26,0.38
2022-04-22T01:00,22.79,97.14,0.04,3.86,141.57,0.43,1011.57,0.38
2022-04-22T02:00,22.74,97.71,0.03,3.27,139.14,2.29,1011.04,0.38
2022-04-22T03:00,22.73,97.86,0.0,2.59,130.0,1.71,1010.44,0.38
2022-04-22T04:00,22.36,98.43,0.0,2.79,142.14,0.0,1010.73,0.38
2022-04-22T05:00,22.19,99.0,0.0,2.04,125.43,0.0,1011.23,0.38
2022-04-22T06:00,22.53,98.29,0.0,3.31,96.43,0.0,1011.73,0.38
2022-04-22T07:00,24.24,91.29,0.0,3.67,114.0,0.0,1012.64,0.38
2022-04-22T08:00,26.39,78.71,0.03,7.46,89.29,0.29,1013.43,0.38
2022-04-22T09:00,27.63,72.57,0.1,8.19,102.0,1.86,1013.5,0.38
2022-04-22T10:00,29.21,65.57,0.06,9.57,104.71,9.43,1012.84,0.38
2022-04-22T11:00,30.39,61.0,0.01,10.57,104.86,19.71,1012.06,0.38
2022-04-22T12:00,31.31,57.86,0.01,11.53,107.29,17.0,1010.97,0.37
2022-04-22T13:00,31.46,58.0,0.03,12.34,105.43,7.71,1010.07,0.37
2022-04-22T14:00,31.2,59.29,0.0,13.56,98.71,5.29,1008.76,0.37
2022-04-22T15:00,30.73,61.43,0.07,15.39,96.71,16.57,1007.93,0.36
2022-04-22T16:00,29.76,64.14,0.0,15.39,90.86,10.57,1007.8,0.36
2022-04-22T17:00,28.43,68.43,0.0,14.16,85.14,9.14,1008.14,0.36
2022-04-22T18:00,26.94,74.86,0.0,10.43,80.71,3.71,1008.93,0.36
2022-04-22T19:00,26.19,78.0,0.0,9.37,76.14,9.0,1010.04,0.36
2022-04-22T20:00,25.44,82.86,0.0,8.26,84.29,4.14,1010.83,0.36
2022-04-22T21:00,24.84,88.43,0.0,7.24,95.86,3.43,1011.4,0.36
2022-04-22T22:00,24.36,92.0,0.0,6.31,101.57,2.57,1011.61,0.36
2022-04-22T23:00,24.04,94.14,0.0,5.24,99.57,2.0,1011.6,0.36
2022-04-23T00:00,23.83,95.57,0.0,4.54,103.86,4.43,1011.3,0.36
2022-04-23T01:00,23.87,95.14,0.0,4.16,111.71,3.14,1010.8,0.36
2022-04-23T02:00,23.67,95.71,0.0,2.71,191.86,3.43,1010.1,0.36
2022-04-23T03:00,23.47,95.43,0.0,2.74,189.43,2.86,1009.67,0.36
2022-04-23T04:00,23.16,96.57,0.0,1.96,233.29,2.86,1009.76,0.36
2022-04-23T05:00,22.93,97.57,0.0,1.79,233.29,3.71,1010.33,0.36
2022-04-23T06:00,23.23,96.14,0.0,2.06,185.14,4.57,1010.77,0.36
2022-04-23T07:00,24.54,89.86,0.0,1.53,207.86,0.0,1011.77,0.35
2022-04-23T08:00,26.74,78.29,0.0,3.86,100.43,3.29,1012.16,0.35
2022-04-23T09:00,28.49,70.71,0.0,4.49,99.0,0.0,1012.21,0.35
2022-04-23T10:00,29.93,64.29,0.0,6.23,104.43,0.43,1011.53,0.35
2022-04-23T11:00,31.3,58.57,0.0,7.51,106.57,3.14,1010.79,0.35
2022-04-23T12:00,32.16,55.86,0.0,9.31,104.43,6.29,1009.9,0.34
2022-04-23T13:00,32.71,55.29,0.0,11.54,99.57,5.14,1008.7,0.34
2022-04-23T14:00,30.93,61.14,0.67,16.31,90.14,36.43,1007.6,0.34
2022-04-23T15:00,30.37,65.43,0.51,15.7,97.71,11.0,1007.17,0.35
2022-04-23T16:00,29.76,67.57,0.26,14.56,98.14,7.43,1006.99,0.35
2022-04-23T17:00,28.77,71.86,0.19,12.5,90.14,10.29,1007.6,0.35
2022-04-23T18:00,27.4,77.29,0.0,9.91,84.71,6.57,1008.03,0.35
2022-04-23T19:00,26.81,79.86,0.0,10.17,84.71,5.57,1008.94,0.34
2022-04-23T20:00,25.99,86.0,0.0,9.36,85.29,4.14,1009.54,0.34
2022-04-23T21:00,25.37,90.29,0.0,6.63,88.43,3.0,1010.3,0.34
2022-04-23T22:00,24.87,93.86,0.0,4.13,177.71,4.0,1010.7,0.34
2022-04-23T23:00,24.53,95.86,0.0,2.89,149.29,3.0,1010.2,0.34
2022-04-24T00:00,24.23,97.43,0.0,2.39,214.71,1.57,1009.97,0.34
2022-04-24T01:00,24.07,98.43,0.0,2.14,194.43,2.0,1009.36,0.34
2022-04-24T02:00,23.73,99.43,0.0,2.17,257.57,1.86,1008.67,0.34
2022-04-24T03:00,23.59,99.29,0.0,2.6,245.0,1.71,1008.33,0.34
2022-04-24T04:00,23.51,99.0,0.0,2.86,238.0,3.14,1008.43,0.34
2022-04-24T05:00,23.64,97.71,0.0,2.53,239.29,1.43,1008.87,0.34
2022-04-24T06:00,23.79,95.29,0.0,3.81,250.29,0.29,1009.33,0.34
2022-04-24T07:00,25.24,89.14,0.0,2.63,257.14,0.0,1010.07,0.34
2022-04-24T08:00,27.53,77.57,0.01,1.47,178.0,0.0,1010.7,0.34
2022-04-24T09:00,29.39,68.0,0.0,2.4,145.29,1.29,1010.74,0.33
2022-04-24T10:00,30.94,60.0,0.0,3.7,127.0,3.43,1009.97,0.33
2022-04-24T11:00,32.1,55.57,0.03,6.34,116.43,5.29,1009.19,0.33
2022-04-24T12:00,32.84,52.71,0.0,8.89,118.86,5.29,1008.23,0.33
2022-04-24T13:00,33.31,50.71,0.0,10.17,117.14,2.86,1006.91,0.32
2022-04-24T14:00,33.29,50.14,0.0,12.53,113.43,4.86,1005.56,0.32
2022-04-24T15:00,32.1,54.71,0.07,15.69,102.71,25.43,1004.96,0.32
2022-04-24T16:00,30.73,63.71,0.01,15.24,89.14,22.57,1005.13,0.32
2022-04-24T17:00,29.67,67.0,0.0,13.16,84.0,10.0,1005.7,0.32
2022-04-24T18:00,28.07,73.86,0.0,10.83,73.71,4.71,1006.54,0.32
2022-04-24T19:00,27.23,78.29,0.0,11.73,71.14,4.14,1007.51,0.32
2022-04-24T20:00,26.39,83.0,0.0,8.97,69.86,2.14,1008.1,0.32
2022-04-24T21:00,25.69,87.0,0.0,6.24,160.0,1.86,1008.77,0.32
2022-04-24T22:00,25.24,90.71,0.0,5.34,150.71,1.43,1009.27,0.32
2022-04-24T23:00,24.9,93.71,0.0,3.63,146.71,3.43,1009.27,0.32
2022-04-25T00:00,24.59,95.29,0.0,3.63,149.71,5.29,1008.99,0.32
2022-04-25T01:00,24.34,96.86,0.0,3.71,149.57,0.14,1008.36,0.32
2022-04-25T02:00,24.1,97.71,0.0,3.31,159.57,0.57,1007.66,0.32
2022-04-25T03:00,23.77,98.86,0.0,1.97,162.29,0.57,1007.33,0.32
2022-04-25T04:00,23.61,99.29,0.0,2.47,161.0,0.57,1007.77,0.32
2022-04-25T05:00,23.54,99.29,0.0,2.49,146.14,0.14,1008.39,0.32
2022-04-25T06:00,23.79,97.86,0.0,2.49,161.71,0.0,1009.07,0.32
2022-04-25T07:00,25.24,89.71,0.0,2.46,168.29,0.0,1009.91,0.32
2022-04-25T08:00,27.57,76.57,0.0,1.17,97.71,0.0,1010.29,0.32
2022-04-25T09:00,29.44,67.71,0.0,1.67,69.43,2.29,1010.41,0.32
2022-04-25T10:00,31.03,60.43,0.01,3.16,92.86,8.71,1009.83,0.31
2022-04-25T11:00,32.09,55.71,0.01,5.61,98.43,5.86,1009.27,0.31
2022-04-25T12:00,33.24,50.71,0.0,7.04,107.14,4.71,1008.2,0.31
2022-04-25T13:00,33.67,47.29,0.0,8.86,118.14,2.43,1006.93,0.31
2022-04-25T14:00,33.86,44.86,0.0,11.07,118.29,3.43,1005.94,0.3
2022-04-25T15:00,33.47,46.14,0.0,12.27,107.86,7.86,1005.0,0.3
2022-04-25T16:00,32.26,54.0,0.0,13.94,96.29,6.29,1004.7,0.3
2022-04-25T17:00,30.46,64.43,0.0,14.0,91.29,4.0,1005.16,0.3
2022-04-25T18:00,28.46,74.14,0.0,13.13,81.86,3.0,1006.13,0.3
2022-04-25T19:00,27.16,79.14,0.0,10.8,61.0,3.14,1007.01,0.3
2022-04-25T20:00,26.54,81.57,0.0,7.43,148.14,2.14,1007.6,0.3
2022-04-25T21:00,25.99,84.57,0.0,4.57,147.71,2.29,1008.53,0.3
2022-04-25T22:00,25.63,87.0,0.0,4.51,287.71,4.0,1009.37,0.3
2022-04-25T23:00,25.31,89.57,0.0,3.57,161.14,1.71,1009.21,0.3
2022-04-26T00:00,24.79,92.14,0.0,2.46,158.29,0.0,1008.74,0.3
2022-04-26T01:00,24.33,94.86,0.0,4.04,159.71,0.0,1008.47,0.3
2022-04-26T02:00,23.77,97.43,0.0,4.06,157.14,0.0,1007.93,0.3
2022-04-26T03:00,23.44,97.71,0.0,4.03,153.0,0.0,1007.46,0.3
2022-04-26T04:00,23.39,97.71,0.0,3.77,206.29,0.0,1007.53,0.3
2022-04-26T05:00,23.19,97.0,0.0,3.69,235.86,0.0,1007.8,0.3
2022-04-26T06:00,23.6,95.0,0.0,4.09,254.14,0.0,1008.39,0.3
2022-04-26T07:00,25.67,86.14,0.0,3.74,226.14,0.0,1009.54,0.3
2022-04-26T08:00,28.21,74.0,0.0,4.34,267.14,10.0,1009.67,0.3
2022-04-26T09:00,30.03,65.14,0.14,6.89,290.86,6.71,1009.76,0.3
2022-04-26T10:00,31.61,58.0,0.07,6.01,295.71,9.14,1009.0,0.3
2022-04-26T11:00,33.01,53.14,0.03,4.57,281.29,9.57,1008.33,0.3
2022-04-26T12:00,34.31,49.29,0.0,3.94,263.29,13.14,1007.37,0.29
2022-04-26T13:00,34.9,47.29,0.0,4.36,271.29,21.0,1006.16,0.29
2022-04-26T14:00,35.2,46.14,0.03,3.29,238.29,19.57,1004.77,0.29
2022-04-26T15:00,33.74,49.86,0.6,9.04,71.71,47.0,1004.41,0.29
2022-04-26T16:00,30.41,63.71,0.3,8.57,82.43,24.71,1004.5,0.3
2022-04-26T17:00,29.73,66.29,0.14,9.44,214.43,18.71,1005.21,0.3
2022-04-26T18:00,28.5,70.71,0.0,7.29,212.86,6.14,1005.9,0.3
2022-04-26T19:00,28.6,75.0,0.0,5.59,202.43,3.14,1006.51,0.28
2022-04-26T20:00,27.94,76.43,0.03,8.9,230.86,8.43,1007.53,0.28
2022-04-26T21:00,27.26,79.0,0.0,9.14,206.29,4.71,1008.27,0.28
2022-04-26T22:00,26.69,81.43,0.0,8.09,196.14,1.29,1008.66,0.28
2022-04-26T23:00,26.21,83.14,0.0,7.7,205.0,2.71,1008.66,0.28
2022-04-27T00:00,25.83,82.14,0.0,6.99,219.0,4.14,1008.36,0.28
2022-04-27T01:00,25.5,80.86,0.0,6.37,232.43,1.43,1007.87,0.28
2022-04-27T02:00,24.99,82.14,0.0,6.13,225.29,0.0,1007.23,0.28
2022-04-27T03:00,24.63,83.0,0.0,6.77,225.43,0.14,1007.03,0.28
2022-04-27T04:00,24.36,84.0,0.0,6.11,231.43,0.43,1007.13,0.28
2022-04-27T05:00,24.13,85.71,0.0,5.26,236.14,0.0,1007.5,0.28
2022-04-27T06:00,24.36,85.0,0.0,7.2,239.0,0.0,1008.23,0.28
2022-04-27T07:00,26.73,75.14,0.0,4.49,238.29,0.0,1009.23,0.28
2022-04-27T08:00,29.11,66.43,0.0,3.74,241.0,0.0,1010.06,0.28
2022-04-27T09:00,31.0,59.14,0.03,4.67,252.0,2.43,1009.93,0.28
2022-04-27T10:00,32.64,52.71,0.0,4.23,262.71,7.0,1009.1,0.28
2022-04-27T11:00,34.17,47.0,0.0,3.17,304.14,7.86,1008.29,0.28
2022-04-27T12:00,35.37,42.29,0.0,2.24,150.29,2.43,1006.91,0.27
2022-04-27T13:00,36.4,37.0,0.0,2.26,160.86,11.43,1005.47,0.27
2022-04-27T14:00,36.67,35.86,0.0,5.3,106.0,20.86,1004.36,0.27
2022-04-27T15:00,35.57,39.29,0.17,12.99,89.86,44.14,1003.99,0.27
2022-04-27T16:00,32.14,61.57,0.21,17.67,82.29,10.14,1004.1,0.27
2022-04-27T17:00,31.23,62.86,0.0,16.54,87.71,3.43,1004.41,0.27
2022-04-27T18:00,29.61,69.0,0.0,13.46,80.43,1.0,1005.3,0.27
2022-04-27T19:00,28.33,74.86,0.0,12.84,76.71,0.0,1006.79,0.27
2022-04-27T20:00,27.37,79.14,0.0,8.43,62.43,0.0,1008.07,0.27
2022-04-27T21:00,26.74,81.86,0.0,6.4,153.71,1.14,1009.24,0.27
2022-04-27T22:00,26.17,84.57,0.0,5.59,63.29,1.0,1009.99,0.27
2022-04-27T23:00,25.61,88.0,0.0,6.0,77.57,0.43,1009.84,0.27
2022-04-28T00:00,25.09,91.86,0.0,6.27,91.86,0.0,1009.31,0.27
2022-04-28T01:00,24.64,94.86,0.0,5.93,95.43,0.0,1009.0,0.27
2022-04-28T02:00,24.41,96.0,0.0,5.56,94.0,0.0,1008.37,0.27
2022-04-28T03:00,24.27,96.71,0.0,4.67,78.71,0.0,1007.99,0.27
2022-04-28T04:00,24.2,96.43,0.0,3.59,76.0,0.0,1008.09,0.27
2022-04-28T05:00,24.16,96.0,0.0,4.56,89.0,0.0,1008.33,0.27
2022-04-28T06:00,24.56,92.43,0.0,6.87,93.0,0.0,1008.96,0.27
2022-04-28T07:00,26.16,84.0,0.0,7.39,100.86,0.0,1009.41,0.27
2022-04-28T08:00,28.24,72.43,0.0,8.03,103.14,0.0,1010.31,0.27
2022-04-28T09:00,29.91,62.71,0.0,9.56,103.43,0.0,1010.54,0.27
2022-04-28T10:00,31.6,54.43,0.0,12.66,103.57,0.57,1010.33,0.27
2022-04-28T11:00,32.67,50.57,0.0,14.91,100.57,2.14,1009.81,0.27
2022-04-28T12:00,33.43,48.29,0.0,15.84,96.29,3.14,1009.14,0.26
2022-04-28T13:00,33.54,46.0,0.0,17.36,94.43,14.57,1007.69,0.26
2022-04-28T14:00,32.7,49.86,0.19,18.63,93.43,22.29,1006.93,0.26
2022-04-28T15:00,32.17,52.71,0.09,17.83,89.0,7.71,1006.49,0.26
2022-04-28T16:00,30.91,58.43,0.0,20.16,87.71,10.29,1006.04,0.26
2022-04-28T17:00,29.16,67.14,0.0,17.7,84.86,2.57,1006.44,0.26
2022-04-28T18:00,27.74,74.14,0.0,13.21,81.43,0.0,1007.2,0.26
2022-04-28T19:00,27.3,77.14,0.0,13.29,81.86,0.86,1008.14,0.27
2022-04-28T20:00,26.57,81.57,0.0,10.4,81.29,0.0,1008.54,0.27
2022-04-28T21:00,26.13,84.29,0.0,8.6,80.43,0.0,1009.3,0.27
2022-04-28T22:00,25.76,86.86,0.0,4.87,87.29,0.0,1009.6,0.27
2022-04-28T23:00,25.44,88.71,0.0,5.64,105.0,0.0,1009.23,0.27
2022-04-29T00:00,25.09,90.71,0.0,7.94,115.43,0.0,1009.03,0.27
2022-04-29T01:00,24.71,93.29,0.0,7.8,117.14,0.0,1009.07,0.27
2022-04-29T02:00,24.46,95.0,0.0,5.04,116.0,0.0,1008.99,0.27
2022-04-29T03:00,24.24,96.14,0.0,3.6,126.57,0.29,1008.57,0.27
2022-04-29T04:00,24.0,97.71,0.0,1.74,256.0,5.0,1008.83,0.27
2022-04-29T05:00,24.01,98.29,0.03,2.06,298.29,18.71,1008.96,0.27
2022-04-29T06:00,24.3,96.0,0.0,2.27,239.0,10.57,1009.34,0.27
2022-04-29T07:00,25.27,88.14,0.03,7.04,88.0,25.71,1010.16,0.27
2022-04-29T08:00,27.33,78.29,0.13,8.03,88.29,10.29,1010.41,0.27
2022-04-29T09:00,29.1,71.0,0.0,10.51,98.29,6.0,1010.57,0.27
2022-04-29T10:00,30.4,63.71,0.7,15.7,91.86,78.71,1010.34,0.28
2022-04-29T11:00,26.89,80.86,3.61,12.81,109.71,53.86,1010.61,0.32
2022-04-29T12:00,28.16,75.29,0.2,12.11,99.0,75.71,1009.77,0.32
2022-04-29T13:00,27.97,74.29,1.39,14.23,91.57,60.0,1008.43,0.34
2022-04-29T14:00,28.01,75.43,0.63,11.86,98.0,32.43,1007.13,0.34
2022-04-29T15:00,26.14,81.43,2.23,16.2,94.43,99.86,1007.11,0.36
2022-04-29T16:00,24.41,89.57,1.2,14.83,96.86,100.0,1007.01,0.38
2022-04-29T17:00,24.04,93.86,1.2,11.23,85.14,100.0,1007.74,0.39
2022-04-29T18:00,24.0,94.14,0.69,10.27,68.71,99.43,1008.24,0.4
2022-04-29T19:00,23.59,94.14,0.91,10.99,97.71,26.57,1008.81,0.41
2022-04-29T20:00,23.46,95.57,0.37,9.97,101.0,83.14,1009.5,0.41
2022-04-29T21:00,23.46,95.14,0.1,8.86,105.14,37.57,1010.21,0.41
2022-04-29T22:00,23.43,95.43,0.09,9.19,109.14,31.57,1010.79,0.41
2022-04-29T23:00,23.36,95.86,0.1,8.16,103.57,48.29,1010.57,0.41
2022-04-30T00:00,23.36,95.57,0.1,8.67,93.86,27.14,1009.87,0.41
2022-04-30T01:00,23.3,96.0,0.06,7.43,96.86,18.86,1009.07,0.41
2022-04-30T02:00,23.21,96.14,0.06,6.77,99.71,16.14,1008.34,0.41
2022-04-30T03:00,23.31,95.43,0.01,7.93,86.43,19.43,1007.77,0.41
2022-04-30T04:00,23.43,95.71,0.0,5.91,77.29,2.0,1007.37,0.41
2022-04-30T05:00,23.16,96.71,0.0,5.19,70.86,5.71,1007.57,0.4
2022-04-30T06:00,23.5,95.14,0.0,6.17,91.57,16.43,1008.17,0.4
2022-04-30T07:00,24.24,91.43,0.01,13.6,82.71,12.29,1008.67,0.41
2022-04-30T08:00,26.0,82.14,0.1,14.33,93.14,19.71,1009.4,0.41
2022-04-30T09:00,27.4,75.71,0.09,15.23,93.71,25.86,1009.59,0.41
2022-04-30T10:00,28.5,72.29,0.03,15.19,95.71,32.57,1009.17,0.41
2022-04-30T11:00,29.46,67.71,0.04,15.77,102.43,17.43,1008.83,0.41
2022-04-30T12:00,29.83,65.43,0.59,15.43,97.71,22.86,1008.13,0.41
2022-04-30T13:00,28.74,67.14,0.73,17.57,97.43,43.57,1007.07,0.41
2022-04-30T14:00,28.71,69.43,0.74,15.97,81.71,38.43,1006.51,0.41
2022-04-30T15:00,28.3,71.86,0.17,15.51,106.43,38.14,1005.47,0.41
2022-04-30T16:00,28.31,71.57,0.1,13.19,102.71,38.57,1005.27,0.41
2022-04-30T17:00,28.03,72.14,0.16,10.96,104.86,27.43,1005.41,0.41
2022-04-30T18:00,26.37,81.43,0.63,6.7,102.0,39.86,1006.54,0.42
2022-04-30T19:00,25.56,85.0,0.27,9.49,83.57,35.86,1007.13,0.41
2022-04-30T20:00,25.19,85.43,0.03,8.99,87.29,16.0,1007.8,0.41
2022-04-30T21:00,24.67,89.0,0.0,4.9,113.29,21.29,1008.8,0.41
2022-04-30T22:00,24.41,90.43,0.0,4.1,141.57,6.29,1008.87,0.41
2022-04-30T23:00,23.83,94.43,0.0,2.5,178.86,8.29,1008.97,0.41
2022-05-01T00:00,23.87,94.43,0.0,1.09,173.57,15.14,1008.57,0.41
2022-05-01T01:00,23.63,95.71,0.0,2.53,173.71,18.29,1008.11,0.4
2022-05-01T02:00,23.59,96.29,0.0,2.67,278.57,14.0,1007.33,0.4
2022-05-01T03:00,23.27,97.71,0.0,1.79,223.86,16.14,1007.0,0.4
2022-05-01T04:00,22.94,99.43,0.0,1.91,212.57,13.29,1007.17,0.4
2022-05-01T05:00,22.86,99.71,0.0,2.26,212.0,12.43,1007.33,0.4
2022-05-01T06:00,23.06,98.71,0.0,2.03,206.14,7.71,1007.76,0.4
2022-05-01T07:00,24.84,91.14,0.0,0.83,173.57,33.0,1008.8,0.4
2022-05-01T08:00,26.59,82.71,0.11,2.0,52.29,32.14,1009.31,0.4
2022-05-01T09:00,27.96,76.71,0.26,4.39,82.43,46.86,1009.31,0.4
2022-05-01T10:00,28.77,72.86,0.41,5.27,76.43,29.43,1009.01,0.4
2022-05-01T11:00,28.96,71.43,2.26,8.16,106.43,14.0,1008.26,0.42
2022-05-01T12:00,28.57,73.71,3.46,8.17,112.71,23.86,1007.41,0.45
2022-05-01T13:00,29.51,70.57,0.13,4.33,162.43,13.29,1006.31,0.44
2022-05-01T14:00,29.7,69.0,1.19,6.3,183.0,9.71,1004.93,0.44
2022-05-01T15:00,28.4,73.14,3.57,5.7,187.0,13.29,1005.13,0.48
2022-05-01T16:00,27.8,74.86,0.74,6.36,58.57,9.57,1005.0,0.48
2022-05-01T17:00,26.77,80.43,0.19,2.27,200.14,43.43,1005.69,0.48
2022-05-01T18:00,26.14,88.0,0.37,1.63,226.29,40.57,1006.29,0.47
2022-05-01T19:00,24.96,91.86,0.0,4.64,254.71,28.29,1007.4,0.51
2022-05-01T20:00,24.39,95.0,5.3,5.6,255.57,19.57,1008.37,0.51
2022-05-01T21:00,24.4,96.14,1.91,5.54,276.57,44.43,1009.31,0.5
2022-05-01T22:00,24.37,95.71,0.59,5.49,311.43,16.0,1009.46,0.5
2022-05-01T23:00,24.03,97.0,0.16,2.94,328.86,7.86,1009.3,0.49
2022-05-02T00:00,23.6,98.0,0.0,4.1,304.86,4.86,1009.01,0.49
2022-05-02T01:00,23.36,98.14,0.0,3.76,284.43,11.71,1008.46,0.48
2022-05-02T02:00,23.29,98.14,0.0,3.61,298.29,3.29,1007.67,0.48
2022-05-02T03:00,23.03,98.57,0.0,3.51,283.0,6.86,1007.34,0.48
2022-05-02T04:00,22.87,98.86,0.0,3.66,287.29,12.57,1007.61,0.47
2022-05-02T05:00,22.86,99.14,0.64,3.79,328.57,28.57,1008.27,0.48
2022-05-02T06:00,23.01,97.57,1.04,1.47,240.71,46.71,1009.04,0.49
2022-05-02T07:00,24.13,89.71,0.39,5.67,43.57,20.57,1009.57,0.48
2022-05-02T08:00,24.61,87.43,0.1,9.73,70.0,26.0,1010.66,0.48
2022-05-02T09:00,25.63,80.86,0.03,9.96,91.71,12.14,1010.73,0.47
2022-05-02T10:00,26.96,75.0,0.04,10.64,103.29,10.71,1010.17,0.47
2022-05-02T11:00,27.77,72.71,0.24,10.67,103.57,18.29,1009.77,0.47
2022-05-02T12:00,28.86,71.0,0.13,10.33,107.29,27.71,1008.86,0.46
2022-05-02T13:00,29.29,68.86,0.17,10.86,104.71,16.86,1007.8,0.46
2022-05-02T14:00,28.93,68.71,0.17,12.23,104.0,35.71,1006.99,0.46
2022-05-02T15:00,27.63,73.57,1.8,14.46,104.86,52.0,1006.8,0.47
2022-05-02T16:00,26.6,78.14,0.96,11.81,100.43,57.14,1006.96,0.47
2022-05-02T17:00,25.34,82.71,1.44,9.4,110.86,63.43,1007.67,0.48
2022-05-02T18:00,24.61,86.86,0.39,9.26,127.0,62.57,1008.21,0.48
2022-05-02T19:00,23.63,91.14,0.23,4.83,158.0,63.43,1009.39,0.51
2022-05-02T20:00,23.67,91.86,0.17,4.54,173.43,100.0,1010.0,0.5
2022-05-02T21:00,23.79,92.29,0.11,4.26,151.86,100.0,1010.9,0.49
2022-05-02T22:00,23.79,92.57,0.06,5.13,129.29,100.0,1011.43,0.49
2022-05-02T23:00,23.69,92.71,0.04,5.83,120.43,100.0,1011.49,0.49
2022-05-03T00:00,23.61,92.14,0.03,8.0,126.43,93.14,1011.26,0.49
2022-05-03T01:00,23.33,92.0,0.0,8.8,125.86,59.29,1010.76,0.48
2022-05-03T02:00,23.06,89.43,0.0,9.0,126.57,70.57,1010.29,0.48
2022-05-03T03:00,22.87,87.29,0.0,8.33,129.29,49.14,1009.96,0.48
2022-05-03T04:00,22.69,85.71,0.03,8.34,133.29,46.86,1009.81,0.48
2022-05-03T05:00,22.5,85.71,0.0,8.31,133.71,39.29,1010.29,0.48
2022-05-03T06:00,22.61,85.0,0.0,8.19,132.29,42.57,1010.79,0.48
2022-05-03T07:00,23.51,78.86,0.0,7.23,126.57,32.29,1011.94,0.47
2022-05-03T08:00,24.83,73.86,0.0,6.53,126.14,40.14,1012.77,0.47
2022-05-03T09:00,26.43,69.71,0.0,7.63,77.0,72.86,1012.8,0.46
2022-05-03T10:00,27.97,64.43,0.0,13.61,39.57,75.29,1012.43,0.46
2022-05-03T11:00,28.29,63.43,0.0,15.43,39.43,79.57,1012.17,0.46
2022-05-03T12:00,28.56,62.71,0.0,17.99,38.71,35.71,1011.27,0.45
2022-05-03T13:00,28.67,63.43,0.11,17.66,35.57,51.57,1010.2,0.45
2022-05-03T14:00,28.53,64.43,0.13,17.44,39.71,57.71,1009.5,0.45
2022-05-03T15:00,27.81,67.71,0.04,16.94,37.43,54.29,1009.06,0.45
