ten_ho,ngay,gio,H_tl,H_dbt,H_c,Q_ve,Sigma_Qx,Q_xt,Q_xm,N_cxs,N_cxm
Sông Tranh 2,2022-11-01,02:00,171.67,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-01,03:00,171.67,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-01,04:00,171.67,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-01,05:00,171.67,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-01,06:00,171.67,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-01,07:00,171.66,175.0,140.0,168.66,196.95,5.7,191.25,0.0,0.0
Sông Tranh 2,2022-11-01,08:00,171.66,175.0,140.0,168.66,196.95,5.7,191.25,0.0,0.0
Sông Tranh 2,2022-11-01,09:00,171.7,175.0,140.0,159.31,45.65,5.7,39.95,0.0,0.0
Sông Tranh 2,2022-11-01,10:00,171.7,175.0,140.0,159.31,45.65,5.7,39.95,0.0,0.0
Sông Tranh 2,2022-11-01,11:00,171.75,175.0,140.0,147.83,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-01,12:00,171.75,175.0,140.0,147.83,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-01,13:00,171.8,175.0,140.0,147.83,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-01,14:00,171.8,175.0,140.0,147.83,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-01,15:00,171.82,175.0,140.0,157.75,100.9,5.7,95.2,0.0,0.0
Sông Tranh 2,2022-11-01,16:00,171.82,175.0,140.0,157.75,100.9,5.7,95.2,0.0,0.0
Sông Tranh 2,2022-11-01,17:00,171.8,175.0,140.0,152.94,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-01,18:00,171.8,175.0,140.0,152.94,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-01,19:00,171.78,175.0,140.0,152.94,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-01,20:00,171.78,175.0,140.0,152.94,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-01,21:00,171.77,175.0,140.0,181.28,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-01,22:00,171.77,175.0,140.0,181.28,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-01,23:00,171.76,175.0,140.0,181.41,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-02,00:00,171.76,175.0,140.0,181.41,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-02,01:00,171.76,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-02,02:00,171.76,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-02,03:00,171.75,175.0,140.0,181.27,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-02,04:00,171.75,175.0,140.0,181.27,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-02,05:00,171.74,175.0,140.0,181.41,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-02,06:00,171.74,175.0,140.0,181.41,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-02,07:00,171.73,175.0,140.0,181.27,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-02,08:00,171.73,175.0,140.0,181.27,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-02,09:00,171.74,175.0,140.0,172.87,144.35,5.7,138.65,0.0,0.0
Sông Tranh 2,2022-11-02,10:00,171.74,175.0,140.0,172.87,144.35,5.7,138.65,0.0,0.0
Sông Tranh 2,2022-11-02,11:00,171.79,175.0,140.0,163.13,21.0,5.7,15.3,0.0,0.0
Sông Tranh 2,2022-11-02,12:00,171.79,175.0,140.0,163.13,21.0,5.7,15.3,0.0,0.0
Sông Tranh 2,2022-11-02,13:00,171.85,175.0,140.0,176.17,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-02,14:00,171.85,175.0,140.0,176.17,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-02,15:00,171.87,175.0,140.0,207.21,150.35,5.7,144.65,0.0,0.0
Sông Tranh 2,2022-11-02,16:00,171.87,175.0,140.0,207.21,150.35,5.7,144.65,0.0,0.0
Sông Tranh 2,2022-11-02,17:00,171.87,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-02,18:00,171.87,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-02,19:00,171.87,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-02,20:00,171.87,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-02,21:00,171.87,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-02,22:00,171.87,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-02,23:00,171.87,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-03,00:00,171.87,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-03,01:00,171.87,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-03,02:00,171.87,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-03,03:00,171.87,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-03,04:00,171.87,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-03,05:00,171.87,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-03,06:00,171.87,175.0,140.0,209.7,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-03,07:00,171.86,175.0,140.0,173.17,201.45,5.7,195.75,0.0,0.0
Sông Tranh 2,2022-11-03,08:00,171.86,175.0,140.0,173.17,201.45,5.7,195.75,0.0,0.0
Sông Tranh 2,2022-11-03,09:00,171.88,175.0,140.0,117.66,60.8,5.7,55.1,0.0,0.0
Sông Tranh 2,2022-11-03,10:00,171.88,175.0,140.0,117.66,60.8,5.7,55.1,0.0,0.0
Sông Tranh 2,2022-11-03,11:00,171.91,175.0,140.0,91.03,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-03,12:00,171.91,175.0,140.0,91.03,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-03,13:00,171.93,175.0,140.0,62.56,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-03,14:00,171.93,175.0,140.0,62.56,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-03,15:00,171.94,175.0,140.0,68.23,39.7,5.7,34.0,0.0,0.0
Sông Tranh 2,2022-11-03,16:00,171.94,175.0,140.0,68.23,39.7,5.7,34.0,0.0,0.0
Sông Tranh 2,2022-11-03,17:00,171.9,175.0,140.0,92.6,206.3,5.7,200.6,0.0,0.0
Sông Tranh 2,2022-11-03,18:00,171.9,175.0,140.0,92.6,206.3,5.7,200.6,0.0,0.0
Sông Tranh 2,2022-11-03,19:00,171.86,175.0,140.0,96.14,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-03,20:00,171.86,175.0,140.0,96.14,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-03,21:00,171.83,175.0,140.0,124.47,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-03,22:00,171.83,175.0,140.0,124.47,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-03,23:00,171.81,175.0,140.0,152.94,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-04,00:00,171.81,175.0,140.0,152.94,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-04,01:00,171.8,175.0,140.0,181.28,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-04,02:00,171.8,175.0,140.0,181.28,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-04,03:00,171.79,175.0,140.0,181.41,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-04,04:00,171.79,175.0,140.0,181.41,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-04,05:00,171.78,175.0,140.0,181.28,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-04,06:00,171.78,175.0,140.0,181.28,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-04,07:00,171.76,175.0,140.0,149.97,206.73,5.7,201.03,0.0,0.0
Sông Tranh 2,2022-11-04,08:00,171.76,175.0,140.0,149.97,206.73,5.7,201.03,0.0,0.0
Sông Tranh 2,2022-11-04,09:00,171.74,175.0,140.0,131.12,187.88,5.7,182.18,0.0,0.0
Sông Tranh 2,2022-11-04,10:00,171.74,175.0,140.0,131.12,187.88,5.7,182.18,0.0,0.0
Sông Tranh 2,2022-11-04,11:00,171.72,175.0,140.0,127.79,184.69,5.7,178.99,0.0,0.0
Sông Tranh 2,2022-11-04,12:00,171.72,175.0,140.0,127.79,184.69,5.7,178.99,0.0,0.0
Sông Tranh 2,2022-11-04,13:00,171.76,175.0,140.0,122.9,9.1,5.7,3.4,0.0,0.0
Sông Tranh 2,2022-11-04,14:00,171.76,175.0,140.0,122.9,9.1,5.7,3.4,0.0,0.0
Sông Tranh 2,2022-11-04,15:00,171.78,175.0,140.0,139.9,83.05,5.7,77.35,0.0,0.0
Sông Tranh 2,2022-11-04,16:00,171.78,175.0,140.0,139.9,83.05,5.7,77.35,0.0,0.0
Sông Tranh 2,2022-11-04,17:00,171.76,175.0,140.0,152.94,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-04,18:00,171.76,175.0,140.0,152.94,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-04,19:00,171.74,175.0,140.0,152.94,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-04,20:00,171.74,175.0,140.0,152.94,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-04,21:00,171.71,175.0,140.0,124.47,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-04,22:00,171.71,175.0,140.0,124.47,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-04,23:00,171.69,175.0,140.0,152.8,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-05,00:00,171.69,175.0,140.0,152.8,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-05,01:00,171.66,175.0,140.0,124.6,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-05,02:00,171.66,175.0,140.0,124.6,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-05,03:00,171.63,175.0,140.0,124.46,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-05,04:00,171.63,175.0,140.0,124.46,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-05,05:00,171.6,175.0,140.0,124.46,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-05,06:00,171.6,175.0,140.0,124.46,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-05,07:00,171.58,175.0,140.0,133.36,190.13,5.7,184.43,0.0,0.0
Sông Tranh 2,2022-11-05,08:00,171.58,175.0,140.0,133.36,190.13,5.7,184.43,0.0,0.0
Sông Tranh 2,2022-11-05,09:00,171.63,175.0,140.0,154.62,12.5,5.7,6.8,0.0,0.0
Sông Tranh 2,2022-11-05,10:00,171.63,175.0,140.0,154.62,12.5,5.7,6.8,0.0,0.0
Sông Tranh 2,2022-11-05,11:00,171.68,175.0,140.0,147.83,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-05,12:00,171.68,175.0,140.0,147.83,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-05,13:00,171.73,175.0,140.0,147.83,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-05,14:00,171.73,175.0,140.0,147.83,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-05,15:00,171.77,175.0,140.0,119.36,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-05,16:00,171.77,175.0,140.0,119.36,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-05,17:00,171.75,175.0,140.0,124.04,180.8,5.7,175.1,0.0,0.0
Sông Tranh 2,2022-11-05,18:00,171.75,175.0,140.0,124.04,180.8,5.7,175.1,0.0,0.0
Sông Tranh 2,2022-11-05,19:00,171.72,175.0,140.0,124.47,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-05,20:00,171.72,175.0,140.0,124.47,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-05,21:00,171.69,175.0,140.0,124.47,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-05,22:00,171.69,175.0,140.0,124.47,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-05,23:00,171.66,175.0,140.0,124.6,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-06,00:00,171.66,175.0,140.0,124.6,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-06,01:00,171.63,175.0,140.0,124.46,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-06,02:00,171.63,175.0,140.0,124.46,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-06,03:00,171.6,175.0,140.0,124.46,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-06,04:00,171.6,175.0,140.0,124.46,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-06,05:00,171.57,175.0,140.0,124.46,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-06,06:00,171.57,175.0,140.0,124.46,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-06,07:00,171.55,175.0,140.0,132.53,189.3,5.7,183.6,0.0,0.0
Sông Tranh 2,2022-11-06,08:00,171.55,175.0,140.0,132.53,189.3,5.7,183.6,0.0,0.0
Sông Tranh 2,2022-11-06,09:00,171.6,175.0,140.0,147.82,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-06,10:00,171.6,175.0,140.0,147.82,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-06,11:00,171.65,175.0,140.0,147.83,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-06,12:00,171.65,175.0,140.0,147.83,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-06,13:00,171.69,175.0,140.0,119.35,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-06,14:00,171.69,175.0,140.0,119.35,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-06,15:00,171.73,175.0,140.0,119.5,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-06,16:00,171.73,175.0,140.0,119.5,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-06,17:00,171.73,175.0,140.0,92.4,92.4,5.7,86.7,0.0,0.0
Sông Tranh 2,2022-11-06,18:00,171.73,175.0,140.0,92.4,92.4,5.7,86.7,0.0,0.0
Sông Tranh 2,2022-11-06,19:00,171.69,175.0,140.0,96.0,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-06,20:00,171.69,175.0,140.0,96.0,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-06,21:00,171.66,175.0,140.0,124.6,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-06,22:00,171.66,175.0,140.0,124.6,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-06,23:00,171.64,175.0,140.0,152.8,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-07,00:00,171.64,175.0,140.0,152.8,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-07,01:00,171.61,175.0,140.0,124.6,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-07,02:00,171.61,175.0,140.0,124.6,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-07,03:00,171.64,175.0,140.0,116.38,31.2,5.7,25.5,0.0,0.0
Sông Tranh 2,2022-11-07,04:00,171.64,175.0,140.0,116.38,31.2,5.7,25.5,0.0,0.0
Sông Tranh 2,2022-11-07,05:00,171.62,175.0,140.0,107.04,163.8,5.7,158.1,0.0,0.0
Sông Tranh 2,2022-11-07,06:00,171.62,175.0,140.0,107.04,163.8,5.7,158.1,0.0,0.0
Sông Tranh 2,2022-11-07,07:00,171.58,175.0,140.0,96.13,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-07,08:00,171.58,175.0,140.0,96.13,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-07,09:00,171.55,175.0,140.0,115.96,201.2,5.7,195.5,0.0,0.0
Sông Tranh 2,2022-11-07,10:00,171.55,175.0,140.0,115.96,201.2,5.7,195.5,0.0,0.0
Sông Tranh 2,2022-11-07,11:00,171.58,175.0,140.0,150.52,65.2,5.7,59.5,0.0,0.0
Sông Tranh 2,2022-11-07,12:00,171.58,175.0,140.0,150.52,65.2,5.7,59.5,0.0,0.0
Sông Tranh 2,2022-11-07,13:00,171.63,175.0,140.0,152.92,10.8,5.7,5.1,0.0,0.0
Sông Tranh 2,2022-11-07,14:00,171.63,175.0,140.0,152.92,10.8,5.7,5.1,0.0,0.0
Sông Tranh 2,2022-11-07,15:00,171.57,175.0,140.0,177.87,206.3,5.7,200.6,0.0,0.0
Sông Tranh 2,2022-11-07,16:00,171.57,175.0,140.0,177.87,206.3,5.7,200.6,0.0,0.0
Sông Tranh 2,2022-11-07,17:00,171.54,175.0,140.0,124.46,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-07,18:00,171.54,175.0,140.0,124.46,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-07,19:00,171.51,175.0,140.0,124.6,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-07,20:00,171.51,175.0,140.0,124.6,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-07,21:00,171.48,175.0,140.0,124.46,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-07,22:00,171.48,175.0,140.0,124.46,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-07,23:00,171.45,175.0,140.0,124.46,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-08,00:00,171.45,175.0,140.0,124.46,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-08,01:00,171.41,175.0,140.0,95.98,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-08,02:00,171.41,175.0,140.0,95.98,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-08,03:00,171.37,175.0,140.0,96.12,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-08,04:00,171.37,175.0,140.0,96.12,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-08,05:00,171.36,175.0,140.0,160.76,191.2,5.7,185.5,0.0,0.0
Sông Tranh 2,2022-11-08,06:00,171.36,175.0,140.0,160.76,191.2,5.7,185.5,0.0,0.0
Sông Tranh 2,2022-11-08,07:00,171.32,175.0,140.0,96.12,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-08,08:00,171.32,175.0,140.0,96.12,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-08,09:00,171.28,175.0,140.0,95.98,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-08,10:00,171.28,175.0,140.0,95.98,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-08,11:00,171.3,175.0,140.0,93.27,36.3,5.7,30.6,0.0,0.0
Sông Tranh 2,2022-11-08,12:00,171.3,175.0,140.0,93.27,36.3,5.7,30.6,0.0,0.0
Sông Tranh 2,2022-11-08,13:00,171.34,175.0,140.0,119.34,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-08,14:00,171.34,175.0,140.0,119.34,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-08,15:00,171.34,175.0,140.0,117.9,117.9,5.7,112.2,0.0,0.0
Sông Tranh 2,2022-11-08,16:00,171.34,175.0,140.0,117.9,117.9,5.7,112.2,0.0,0.0
Sông Tranh 2,2022-11-08,17:00,171.3,175.0,140.0,96.12,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-08,18:00,171.3,175.0,140.0,96.12,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-08,19:00,171.26,175.0,140.0,95.98,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-08,20:00,171.26,175.0,140.0,95.98,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-08,21:00,171.22,175.0,140.0,96.12,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-08,22:00,171.22,175.0,140.0,96.12,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-08,23:00,171.19,175.0,140.0,124.45,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-09,00:00,171.19,175.0,140.0,124.45,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-09,01:00,171.15,175.0,140.0,96.11,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-09,02:00,171.15,175.0,140.0,96.11,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-09,03:00,171.11,175.0,140.0,93.47,207.2,5.7,201.5,0.0,0.0
Sông Tranh 2,2022-11-09,04:00,171.11,175.0,140.0,93.47,207.2,5.7,201.5,0.0,0.0
Sông Tranh 2,2022-11-09,05:00,171.08,175.0,140.0,117.44,202.7,5.7,197.0,0.0,0.0
Sông Tranh 2,2022-11-09,06:00,171.08,175.0,140.0,117.44,202.7,5.7,197.0,0.0,0.0
Sông Tranh 2,2022-11-09,07:00,171.05,175.0,140.0,124.44,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-09,08:00,171.05,175.0,140.0,124.44,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-09,09:00,171.06,175.0,140.0,155.74,127.25,5.7,121.55,0.0,0.0
Sông Tranh 2,2022-11-09,10:00,171.06,175.0,140.0,155.74,127.25,5.7,121.55,0.0,0.0
Sông Tranh 2,2022-11-09,11:00,171.09,175.0,140.0,91.0,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-09,12:00,171.09,175.0,140.0,91.0,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-09,13:00,171.13,175.0,140.0,119.33,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-09,14:00,171.13,175.0,140.0,119.33,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-09,15:00,171.14,175.0,140.0,105.6,77.1,5.7,71.4,0.0,0.0
Sông Tranh 2,2022-11-09,17:00,171.1,175.0,140.0,95.97,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-09,18:00,171.1,175.0,140.0,95.97,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-09,19:00,171.06,175.0,140.0,96.11,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-09,20:00,171.06,175.0,140.0,96.11,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-09,21:00,171.01,175.0,140.0,67.64,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-09,22:00,171.01,175.0,140.0,67.64,209.7,5.7,204.0,0.0,0.0
Sông Tranh 2,2022-11-09,23:00,170.97,175.0,140.0,97.61,211.2,5.7,205.5,0.0,0.0
Sông Tranh 2,2022-11-10,00:00,170.97,175.0,140.0,97.61,211.2,5.7,205.5,0.0,0.0
Sông Tranh 2,2022-11-10,01:00,170.93,175.0,140.0,97.79,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-10,02:00,170.93,175.0,140.0,97.79,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-10,03:00,170.88,175.0,140.0,69.63,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-10,04:00,170.88,175.0,140.0,69.63,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-10,05:00,170.83,175.0,140.0,69.63,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-10,06:00,170.83,175.0,140.0,69.63,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-10,07:00,170.79,175.0,140.0,98.1,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-10,08:00,170.79,175.0,140.0,98.1,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-10,09:00,170.78,175.0,140.0,94.83,123.29,5.7,117.59,0.0,0.0
Sông Tranh 2,2022-11-10,10:00,170.78,175.0,140.0,94.83,123.29,5.7,117.59,0.0,0.0
Sông Tranh 2,2022-11-10,11:00,170.82,175.0,140.0,119.32,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-10,12:00,170.82,175.0,140.0,119.32,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-10,13:00,170.86,175.0,140.0,119.46,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-10,14:00,170.86,175.0,140.0,119.46,5.7,5.7,0.0,0.0,0.0
Sông Tranh 2,2022-11-10,15:00,170.84,175.0,140.0,87.1,143.89,5.7,138.19,0.0,0.0
Sông Tranh 2,2022-11-10,16:00,170.84,175.0,140.0,87.1,143.89,5.7,138.19,0.0,0.0
Sông Tranh 2,2022-11-10,17:00,170.79,175.0,140.0,69.63,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-10,18:00,170.79,175.0,140.0,69.63,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-10,19:00,170.74,175.0,140.0,69.63,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-10,20:00,170.74,175.0,140.0,69.63,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-10,21:00,170.7,175.0,140.0,97.96,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-10,22:00,170.7,175.0,140.0,97.96,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-10,23:00,170.68,175.0,140.0,154.9,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-11,00:00,170.68,175.0,140.0,154.9,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-11,01:00,170.64,175.0,140.0,97.96,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-11,02:00,170.64,175.0,140.0,97.96,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-11,03:00,170.6,175.0,140.0,98.09,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-11,04:00,170.6,175.0,140.0,98.09,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-11,05:00,170.56,175.0,140.0,98.09,211.7,5.7,206.0,0.0,0.0
Sông Tranh 2,2022-11-11,06:00,170.56,175.0,140.0,98.09,211.7,5.7,206.0,0.0,0.0
